"","DOY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm","Tair","dorsal_absorptance","ventral_absorptance"
"1",6.94089944676549e-310,0,-11.3444266650614,-3.96880608364042,1.01746914420021,2.82095655073247,2.1053542995132,1.74092144466883,1.69075215888712,1.69675532093926,1.86557916385177,15.6958333333333,-1.54508904933101,0.649762584,0.487194918
"2",6.94089944676549e-310,60,-11.3369336615582,-4.58303220862167,0.23323116429382,2.60953684631054,2.12391801295397,1.75857616266467,1.69155625163851,1.69693038313476,1.86910781264662,15.6958333333333,-1.75864412438665,0.649762584,0.487194918
"3",6.94089944676549e-310,120,-11.2851173379359,-5.07578169175549,-0.458171411735712,2.37676311328463,2.12475474184632,1.77539931157311,1.69257006028567,1.69711124965705,1.87263383582878,15.6958333333333,-1.93271063969172,0.649762584,0.487194918
"4",6.94089944676549e-310,180,-11.0309831325966,-5.48894689468782,-1.06436532511211,2.13095888801349,2.10915094721543,1.79059580222135,1.69377350197305,1.69729845537831,1.87615723856928,15.6958333333333,-2.07459044162368,0.649762584,0.487194918
"5",6.94089944676549e-310,240,-10.9199360468349,-5.81880740279745,-1.59587518264261,1.8786993194025,2.07869367768427,1.80350347965122,1.69513743489486,1.69749246394173,1.87967802629693,15.6958333333333,-2.19023518904095,0.649762584,0.487194918
"6",6.94089944676549e-310,300,-11.6463785816983,-6.03194664278497,-2.06390217807796,1.6250056416263,2.03511096029717,1.81359419816286,1.69662557489216,1.69769364522281,1.88319620465486,15.6958333333333,-2.28449601703119,0.649762584,0.487194918
"7",6.94089944676549e-310,360,-11.1738482921889,-6.27802759088663,-2.47065995970314,1.37349172097289,1.98015787528583,1.82046747340795,1.69819632919325,1.6979022584213,1.88671177944678,15.6958333333333,-2.36132703522998,0.649762584,0.487194918
"8",6.94089944676549e-310,420,-10.7851996656171,-6.4435984420598,-2.82674248438706,1.12697137732703,1.91553355980944,1.82383987730001,1.69980449895374,1.69811843995517,1.89022475657543,15.6958333333333,-2.42395119717844,0.649762584,0.487194918
"9",6.94089944676549e-310,480,-3.77452645203596,-5.91883978378424,-3.09451446174752,0.888243602765188,1.84285379512293,1.82353220572589,1.70140277454914,1.69834219611848,1.89373514197649,15.6958333333333,-1.91153230487214,0.649762584,0.487194918
"10",6.94089944676549e-310,540,9.59525106645888,-3.15211703458926,-3.03500615745838,0.669212031594824,1.76392906920444,1.81946154442225,1.70294306642651,1.69857339952967,1.89724294154942,15.6958333333333,0.737905193477673,0.649762584,0.487194918
"11",6.94089944676549e-310,600,22.9225258895831,1.94614258208851,-2.28165930042326,0.503323828388339,1.6819169179332,1.81166948124266,1.7043778911096,1.6988117893297,1.90074816108756,15.6958333333333,4.52581182865106,0.649762584,0.487194918
"12",6.94089944676549e-310,660,29.7264895844898,7.78608062652046,-0.70529193185368,0.439182701555589,1.60260641350387,1.80041586594403,1.70566251895541,1.69905697612083,1.90425080620953,15.6958333333333,8.39056422583411,0.649762584,0.487194918
"13",6.94089944676549e-310,720,34.3408325034705,12.3693476374377,1.42619739140002,0.514946576435592,1.53425920838354,1.78629827598125,1.7067585452041,1.69930845480786,1.90775088229519,15.6958333333333,11.2490017166464,0.649762584,0.487194918
"14",6.94089944676549e-310,780,35.513582201761,16.0752102153929,3.79959170040363,0.741286298178603,1.48573897444834,1.77030698370922,1.70763861172559,1.69956562918819,1.9112483944312,15.6958333333333,12.2999999999997,0.649762584,0.487194918
"15",6.94089944676549e-310,840,30.120642492834,17.7967642605929,6.08222393406403,1.10706566406048,1.46470498244349,1.75377643342416,1.70829105609605,1.69982784986983,1.91474334737308,15.6958333333333,11.2489994544566,0.649762584,0.487194918
"16",6.94089944676549e-310,900,19.2073790081028,16.9336134334371,7.82719967407269,1.57258539518136,1.47605163472013,1.73826120555668,1.70872332760362,1.70009446355113,1.91823574553009,15.6958333333333,8.39056033547052,0.649762584,0.487194918
"17",6.94089944676549e-310,960,4.68438474679846,13.5885137130645,8.69754406947152,2.07187412486593,1.52021800964313,1.72533755220645,1.70896324507753,1.70036486881797,1.92172559297796,15.6958333333333,4.52580740045227,0.649762584,0.487194918
"18",6.94089944676549e-310,1020,-6.16042339078562,8.91526921294888,8.56569539796136,2.52871851917302,1.59241083713747,1.71635438984223,1.70905728259873,1.70063857128221,1.92521289350085,15.6958333333333,2.13182426564362,0.649762584,0.487194918
"19",6.94089944676549e-310,1080,-9.0718690558638,4.84590342983132,7.6788912005837,2.88219263933917,1.68340814967186,1.7122011217024,1.70906568881247,1.70091522917193,1.92869765066,15.6958333333333,1.23836958577652,0.649762584,0.487194918
"20",6.94089944676549e-310,1140,-9.82465363770516,2.12711123280561,6.46750762557509,3.10856028987823,1.7821921897887,1.71318070677657,1.7090552899321,1.70119468153344,1.93217986788187,15.6958333333333,0.510123990737384,0.649762584,0.487194918
