"","DOY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm","Tair","dorsal_absorptance","ventral_absorptance"
"1",6.94089944676549e-310,0,-21.8935130040989,-14.7097420058421,-9.8347301303323,-7.90474123210401,-8.23317750452019,-8.30674502274686,-8.1582521606095,-8.11543571486156,-7.97550863687802,3.77916666666667,-11.1356705493171,0.789575497,0.608463078
"2",6.94089944676549e-310,60,-21.9707365108736,-15.2943711913169,-10.5582898493516,-8.08823303475366,-8.22144611964123,-8.29923044040527,-8.15979273290722,-8.11540072283404,-7.97261109309711,3.77916666666667,-11.3467489584795,0.789575497,0.608463078
"3",6.94089944676549e-310,120,-21.977046554755,-15.7747467443882,-11.2021208009484,-8.29279818628419,-8.22455659166014,-8.29209711261986,-8.16121200586846,-8.11536672749427,-7.96971569205262,3.77916666666667,-11.5195614844002,0.789575497,0.608463078
"4",6.94089944676549e-310,180,-21.9384677659205,-16.1746436419931,-11.7728368916151,-8.51111522449777,-8.24165948923726,-8.28601668893151,-8.16252131971841,-8.11533341340988,-7.96682243258528,3.77916666666667,-11.6610452545009,0.789575497,0.608463078
"5",6.94089944676549e-310,240,-21.8848457954315,-16.5090808176787,-12.2781251554452,-8.73738037709344,-8.27160841594954,-8.28156276449113,-8.16373958390026,-8.11530050750282,-7.96393131338733,3.77916666666667,-11.7768797815135,0.789575497,0.608463078
"6",6.94089944676549e-310,300,-21.8199164027845,-16.7899100499731,-12.7254692189587,-8.9670832713384,-8.31309576415395,-8.27920712900576,-8.16489188137046,-8.1152677974175,-7.96104233302884,3.77916666666667,-11.8717149533405,0.789575497,0.608463078
"7",6.94089944676549e-310,360,-21.7446795683115,-17.0259764752576,-13.1217400278404,-9.19677231682725,-8.36475226006843,-8.27932199887063,-8.1660080904777,-8.11523514607661,-7.95815548999222,3.77916666666667,-11.9493576911961,0.789575497,0.608463078
"8",6.94089944676549e-310,420,-21.6050848623662,-17.2190914087444,-13.4727416966573,-9.42383972753322,-8.42521637079384,-8.28218618964945,-8.16712158619502,-8.11520250255862,-7.95527078271319,3.77916666666667,-12.012924768954,0.789575497,0.608463078
"9",6.94089944676549e-310,480,-16.4321069525803,-16.9216667278957,-13.7564478050059,-9.64590406325885,-8.49317331399314,-8.28799356493404,-8.16826805799864,-8.11516990958046,-7.95238820962629,3.77916666666667,-11.7696607167501,0.789575497,0.608463078
"10",6.94089944676549e-310,540,-3.91001335239031,-14.7017758786827,-13.7926945030702,-9.85447642660343,-8.56718851708506,-8.29685931592822,-8.16948445156589,-8.11513750793418,-7.94950776921335,3.77916666666667,-9.36221578546906,0.789575497,0.608463078
"11",6.94089944676549e-310,600,9.79155343346498,-10.065086787455,-13.2282031168526,-10.0228983469194,-8.64486148416583,-8.30880252501094,-8.17080789410448,-8.11510553809548,-7.94662946005344,3.77916666666667,-5.69282885821417,0.789575497,0.608463078
"12",6.94089944676549e-310,660,16.5603377867959,-4.51051456043755,-11.8897034595285,-10.1077556892348,-8.72159841636647,-8.32367524880659,-8.1722741045827,-8.11507433838039,-7.9437532808728,3.77916666666667,-1.84791922862291,0.789575497,0.608463078
"13",6.94089944676549e-310,720,21.2458718139634,-0.0591226802834035,-9.99721033462425,-10.0721054426328,-8.79049190207558,-8.3410587110132,-8.17391468173666,-8.11504433739479,-7.94087923059248,3.77916666666667,1.03412565965425,0.789575497,0.608463078
"14",6.94089944676549e-310,780,22.3769109294757,3.53149260815891,-7.83899378929882,-9.90257994122865,-8.84382027680243,-8.36020391648629,-8.17575334306177,-8.11501603764681,-7.93800730837002,3.77916666666667,2.09999999999968,0.789575497,0.608463078
"15",6.94089944676549e-310,840,17.6620039990865,5.30137291003475,-5.72792303950035,-9.60604804239566,-8.87464370195511,-8.38005763790676,-8.17780203548459,-8.11498998865057,-7.93513751363016,3.77916666666667,1.0341234322874,0.789575497,0.608463078
"16",6.94089944676549e-310,900,6.37882299290747,4.61973935833684,-4.06430461511328,-9.214437798803,-8.87820422637665,-8.39935561787198,-8.1800578828644,-8.11496675057243,-7.93226984607957,3.77916666666667,-1.84792302388564,0.789575497,0.608463078
"17",6.94089944676549e-310,960,-8.03455829280994,1.37484891713796,-3.20149861762717,-8.78449390824806,-8.85341912114141,-8.41677983778629,-8.18250175930685,-8.11494685183048,-7.92940430570142,3.77916666666667,-5.69283309768446,0.789575497,0.608463078
"18",6.94089944676549e-310,1020,-17.2976832347182,-3.01548444202675,-3.27346426609687,-8.38520630777128,-8.80377737773108,-8.43116525027935,-8.18509919140307,-8.11493074597812,-7.92654089272817,3.77916666666667,-7.57767315630838,0.789575497,0.608463078
"19",6.94089944676549e-310,1080,-19.2429095472167,-6.69116882694399,-4.02180049939347,-8.07134348999182,-8.73674116707651,-8.44170223236223,-8.18780387395596,-8.11491877476985,-7.92367960759392,3.77916666666667,-8.43377212136204,0.789575497,0.608463078
"20",6.94089944676549e-310,1140,-20.0623911758564,-9.13734450874457,-5.06666063667833,-7.86424425107959,-8.66140827373467,-8.44805036472436,-8.19056316844095,-8.11491114380171,-7.92082045087104,3.77916666666667,-9.13467102038356,0.789575497,0.608463078
"21",6.94089944676549e-310,1200,-20.6579864872898,-10.872977844487,-6.1733650922611,-7.75940596576612,-8.58610629817119,-8.45032154976278,-8.19332409206577,-8.11490791409487,-7.91796342319865,3.77916666666667,-9.70850568985884,0.789575497,0.608463078
"22",6.94089944676549e-310,1260,-21.110341632384,-12.1825997890411,-7.24034024749946,-7.74204402251474,-8.51727245529657,-8.44897775183546,-8.1960383712151,-8.11490900886676,-7.91510852521069,3.77916666666667,-10.1783112899981,0.789575497,0.608463078
"23",6.94089944676549e-310,1320,-21.4531448424164,-13.2174545163577,-8.227748411169,-7.79528211535849,-8.45933519886094,-8.44470919357301,-8.19866594930418,-8.11491423186587,-7.91225575747077,3.77916666666667,-10.5629469937349,0.789575497,0.608463078
"24",6.94089944676549e-310,1380,-21.7105460114597,-14.0615473110993,-9.12391366080511,-7.9034076796031,-8.41498761701651,-8.43832670257755,-8.20117698107703,-8.11492329300804,-7.9094051204181,3.77916666666667,-10.8778530411411,0.789575497,0.608463078
"25",2.12199579788219e-314,0,-20.9251755467794,-13.7872633874847,-8.93022764136376,-6.99467414829984,-7.32517963845156,-7.40371180734202,-7.25793385249876,-7.21567617660988,-7.08576707706353,3.77916666666667,-10.235670549317,0.789575497,0.608463078
"26",2.12199579788219e-314,60,-21.0015069724593,-14.368319288036,-9.65217612840404,-7.17926136690882,-7.3136468384404,-7.39599945109482,-7.25944811759054,-7.21565048246519,-7.0830796823269,3.77916666666667,-10.4467489584794,0.789575497,0.608463078
"27",2.12199579788219e-314,120,-21.005095458538,-14.8448993063373,-10.2940693622267,-7.38472775350975,-7.3170350718718,-7.38869523560703,-7.26083889109434,-7.21562590668174,-7.0803942877308,3.77916666666667,-10.6195614844002,0.789575497,0.608463078
"28",2.12199579788219e-314,180,-20.9618021933783,-15.2410163369217,-10.8625640660662,-7.60374040651809,-7.33446847007772,-7.38247433785802,-7.26211795653735,-7.21560212673494,-7.07771089227431,3.77916666666667,-10.7610452545009,0.789575497,0.608463078
"29",2.12199579788219e-314,240,-20.9036755229142,-15.5716479684165,-11.3654152481106,-7.83049257367646,-7.36477671061142,-7.37791205434563,-7.26330471782456,-7.21557886390957,-7.07502949480416,3.77916666666667,-10.8768797815135,0.789575497,0.608463078
"30",2.12199579788219e-314,300,-20.8345132592311,-15.8486964943568,-11.8101653460083,-8.06047806905828,-7.40663131918869,-7.37548030898719,-7.26442477634219,-7.21555590182867,-7.0723500940419,3.77916666666667,-10.9717149533405,0.789575497,0.608463078
"31",2.12199579788219e-314,360,-20.7552984221902,-16.0810390815293,-12.2037346975711,-8.29025449126353,-7.45864543759392,-7.37555016557804,-7.2655085295776,-7.21553310108765,-7.0696726886194,3.77916666666667,-11.0493576911961,0.789575497,0.608463078
"32",2.12199579788219e-314,420,-20.6109525351015,-16.2704034428135,-12.551959833567,-8.51722627658689,-7.51944318825963,-7.3783982780514,-7.26658985330918,-7.21551041013938,-7.0669972771208,3.77916666666667,-11.112924768954,0.789575497,0.608463078
"33",2.12199579788219e-314,480,-15.4428916808002,-15.9686389689703,-12.8326718784077,-8.73902069705507,-7.58769834255554,-7.38421559640018,-7.26770490457634,-7.21548787272645,-7.06432385812905,3.77916666666667,-10.86966071675,0.789575497,0.608463078
"34",2.12199579788219e-314,540,-2.95021322026241,-13.7431707085461,-12.8649901655266,-8.94710491193965,-7.66196509988927,-7.39311381951669,-7.26889105203277,-7.21546563222141,-7.06165243027536,3.77916666666667,-8.46221578546903,0.789575497,0.608463078
"35",2.12199579788219e-314,600,10.7116642405671,-9.1039597307205,-12.2947415059941,-9.1146546663181,-7.7398226476549,-7.4051077513113,-7.2701857903205,-7.21544393310021,-7.05898299229015,3.77916666666667,-4.79282885821414,0.789575497,0.608463078
"36",2.12199579788219e-314,660,17.3841866102739,-3.55763926173423,-10.9495003371883,-9.19803863130004,-7.81663768172353,-7.42004347477159,-7.27162513077678,-7.21542311891338,-7.05631554305373,3.77916666666667,-0.947919228622993,0.789575497,0.608463078
"37",2.12199579788219e-314,720,22.0340095959123,0.8628149972897,-9.05431667319223,-9.1603378306763,-7.88545170217136,-7.43749345968531,-7.27324085264984,-7.21540362445472,-7.05365008164474,3.77916666666667,1.93412565965423,0.789575497,0.608463078
"38",2.12199579788219e-314,780,23.170107483409,4.43490976061446,-6.89770689232743,-8.98854991826308,-7.938511720694,-7.45669735444121,-7.27505669512124,-7.21538595894491,-7.05098660738232,3.77916666666667,2.99999999999966,0.789575497,0.608463078
"39",2.12199579788219e-314,840,18.4833349199233,6.19493146940698,-4.79020358942054,-8.68976946774214,-7.96887363914025,-7.47658955344329,-7.27708443403566,-7.21537067855574,-7.04832511985711,3.77916666666667,1.93412343228744,0.789575497,0.608463078
"40",2.12199579788219e-314,900,7.24692410820691,5.50957519371215,-3.1318298046891,-8.29615087789285,-7.97179653543164,-7.49589389879707,-7.27932081917717,-7.21535834938547,-7.04566561894576,3.77916666666667,-0.947923023885608,0.789575497,0.608463078
"41",2.12199579788219e-314,960,-7.12820131333404,2.26519731717116,-2.27539991203723,-7.86470819173107,-7.94624149578634,-7.51328259627406,-7.2817461623786,-7.21534950437377,-7.04300810480499,3.77916666666667,-4.79283309768442,0.789575497,0.608463078
"42",2.12199579788219e-314,1020,-16.3665994338197,-2.12239215524779,-2.35457982091718,-7.46468923313915,-7.89576934592817,-7.5275848563343,-7.28432528515081,-7.21534459958087,-7.04035257784338,3.77916666666667,-6.67767315630834,0.789575497,0.608463078
"43",2.12199579788219e-314,1080,-18.2991433292587,-5.79307894882338,-3.10929711073153,-7.15094991193301,-7.82793138801358,-7.53799092340312,-7.28701111081988,-7.21534397683977,-7.03769903867243,3.77916666666667,-7.53377212136201,0.789575497,0.608463078
"44",2.12199579788219e-314,1140,-19.1118326252334,-8.23355046381565,-4.15869057362663,-6.94467766387544,-7.75190542445628,-7.54416606886919,-7.28975025712245,-7.21534783926551,-7.03504748804169,3.77916666666667,-8.23467102038353,0.789575497,0.608463078
"45",2.12199579788219e-314,1200,-19.7021827036571,-9.96418533371983,-5.26802559286532,-6.84111136670185,-7.67607050233475,-7.54623226090856,-7.29248911108728,-7.2153562430146,-7.03239792676564,3.77916666666667,-8.8085056898588,0.789575497,0.608463078
