"","DOY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm","Tair","dorsal_absorptance","ventral_absorptance"
"1",6.94089944676549e-310,0,-20.4398853871016,-13.0666568972983,-8.10288658699841,-6.13904687634732,-6.45612360408947,-6.51322016096693,-6.3427617923177,-6.29364242658563,-6.11522543842538,8.80833333333333,-9.82472922961745,0.72799729,0.534816503
"2",6.94089944676549e-310,60,-20.5545414265163,-13.6822279578285,-8.84505822494592,-6.32573531722401,-6.44408875595207,-6.50592570789491,-6.34454905870179,-6.29358242320863,-6.11152465984209,8.80833333333333,-10.0734156426799,0.72799729,0.534816503
"3",6.94089944676549e-310,120,-20.5915269281498,-14.1904360038006,-9.50757934515699,-6.53444420071441,-6.44729276232776,-6.49899950083194,-6.34621217502977,-6.29352331092373,-6.10782661563635,8.80833333333333,-10.2771327788744,0.72799729,0.534816503
"4",6.94089944676549e-310,180,-20.5760657617165,-14.6154226892403,-10.0966505409265,-6.75769241182018,-6.46488597197632,-6.49313722953857,-6.34776259075168,-6.29346476579043,-6.10413130416032,8.80833333333333,-10.4440123082712,0.72799729,0.534816503
"5",6.94089944676549e-310,240,-20.5412168330419,-14.972270215098,-10.6196931156388,-6.98952522824813,-6.49571067924743,-6.48893392571441,-6.34921965170858,-6.29340650725881,-6.10043872361308,8.80833333333333,-10.5807154735127,0.72799729,0.534816503
"6",6.94089944676549e-310,300,-20.4915240996947,-15.2730421960931,-11.0840103070912,-7.22529472324826,-6.53843985303746,-6.48687991635453,-6.35060915547344,-6.29334831746353,-6.09674887206779,8.80833333333333,-10.6926989831414,0.72799729,0.534816503
"7",6.94089944676549e-310,360,-20.4285202218888,-15.526796264923,-11.4963585359922,-7.461426545382,-6.59167922439502,-6.4873629510109,-6.35196192280313,-6.29329005654428,-6.0930617475077,8.80833333333333,-10.7844328241729,0.72799729,0.534816503
"8",6.94089944676549e-310,420,-20.2987397055642,-15.7355357592015,-11.8624728614102,-7.69520492218107,-6.65403874765995,-6.49067441230176,-6.35331244945185,-6.29323167412734,-6.08937734786885,8.80833333333333,-10.8595786882228,0.72799729,0.534816503
"9",6.94089944676549e-310,480,-16.0565071488986,-15.5336193054486,-12.1649112114435,-7.92422003822182,-6.7241740309744,-6.49701790746371,-6.35469767735588,-6.29317321725897,-6.08569567108765,8.80833333333333,-10.6098067251368,0.72799729,0.534816503
"10",6.94089944676549e-310,540,-3.11844317029363,-13.4683625775609,-12.2419392765486,-8.14089848278368,-6.8006506455193,-6.50651625491184,-6.35615589518721,-6.29311483515241,-6.08201671515165,8.80833333333333,-7.80786848880672,0.72799729,0.534816503
"11",6.94089944676549e-310,600,11.2234490287081,-8.7775008304644,-11.713647001332,-8.31914092879098,-6.88113605914489,-6.51919694057306,-6.35772564550335,-6.29305678100219,-6.07834047815193,8.80833333333333,-3.4975362466559,0.72799729,0.534816503
"12",6.94089944676549e-310,660,18.7791270291422,-3.01440909531219,-10.3767829373128,-8.41370214373649,-6.96103575611711,-6.53492124663368,-6.35944414232137,-6.29299941031977,-6.07466695833548,8.80833333333333,1.03573164439229,0.72799729,0.534816503
"13",6.94089944676549e-310,720,23.8435960199619,1.68999267953432,-8.44052305617,-8.38460205049508,-7.03325185664324,-6.55327300019741,-6.36134451123179,-6.29294317349486,-6.07099615415549,8.80833333333333,4.43999135092861,0.72799729,0.534816503
"14",6.94089944676549e-310,780,25.249030703765,5.51955950084456,-6.20305265821523,-8.21596456567911,-7.08969451396558,-6.57348989673432,-6.36345186271041,-6.29288859918145,-6.06732806431545,8.80833333333333,5.69999999999965,0.72799729,0.534816503
"15",6.94089944676549e-310,840,20.1875226770733,7.41534891164334,-3.99676487251956,-7.91340586521438,-7.12297604012345,-6.59448447672083,-6.36577914584011,-6.29283626652604,-6.06366268780218,8.80833333333333,4.43998872815087,0.72799729,0.534816503
"16",6.94089944676549e-310,900,8.50870298611639,6.69333627498986,-2.25971277349462,-7.51002009421484,-7.12795000408208,-6.61493864462865,-6.36832382430175,-6.29278676714947,-6.06000002390189,8.80833333333333,1.03572718102049,0.72799729,0.534816503
"17",6.94089944676549e-310,960,-6.68954012886726,3.300005002472,-1.36387100116756,-7.06590023683447,-7.1033817298675,-6.63347061088745,-6.3710662606609,-6.2927406604046,-6.05634007219513,8.80833333333333,-3.49754121952282,0.72799729,0.534816503
"18",6.94089944676549e-310,1020,-15.4826497654141,-1.22429465898963,-1.44714945064159,-6.65395146759593,-7.05290967903115,-6.6488570529038,-6.37397061058737,-6.29269842763777,-6.05268283252845,8.80833333333333,-5.64403265472816,0.72799729,0.534816503
"19",6.94089944676549e-310,1080,-17.3996154282612,-4.8803539437021,-2.21203070193327,-6.33082896947052,-6.9843668768483,-6.66024970207763,-6.37698853887929,-6.2926604329466,-6.04902830496422,8.80833333333333,-6.64870287672647,0.72799729,0.534816503
"20",6.94089944676549e-310,1140,-18.3067827529206,-7.33449786964732,-3.26866907695318,-6.11722127038773,-6.90720205403662,-6.66729317103835,-6.38006504765939,-6.29262689734712,-6.04537648971379,8.80833333333333,-7.47170135872994,0.72799729,0.534816503
"21",6.94089944676549e-310,1200,-18.9828027291862,-9.09554611775192,-4.38688943970466,-6.00803221634131,-6.82999074079553,-6.67010235454308,-6.38314477112402,-6.29259788987514,-6.04172738706177,8.80833333333333,-8.14587929946038,0.72799729,0.534816503
"22",6.94089944676549e-310,1260,-19.5043588095331,-10.438557513597,-5.46692991482226,-5.98814778960332,-6.75934368164017,-6.6691539586943,-6.38617724211581,-6.29257333467342,-6.03808099729009,8.80833333333333,-8.69814750615387,0.72799729,0.534816503
"23",6.94089944676549e-310,1320,-19.9065078429006,-11.5093727713447,-6.46932604240618,-6.04047692390656,-6.69981096124292,-6.66516018638116,-6.38912053334342,-6.29255303017359,-6.03443732060894,8.80833333333333,-9.15055057913781,0.72799729,0.534816503
"24",6.94089944676549e-310,1380,-20.2145314176402,-12.3891007621022,-7.38213831049241,-6.14913372735816,-6.65416934213719,-6.65895783016198,-6.39194332579941,-6.29253667589643,-6.03079635709962,8.80833333333333,-9.52114685457923,0.72799729,0.534816503
"25",2.12199579788219e-314,0,-17.3876643726938,-10.1663745415188,-5.26457026523971,-3.29355929298325,-3.62325809427648,-3.69993285904346,-3.54116608930994,-3.49437491673368,-3.3471714029821,8.80833333333333,-7.02472922961744,0.72799729,0.534816503
"26",2.12199579788219e-314,60,-17.5004391155204,-10.7708216108841,-6.00159943086453,-3.48342036051171,-3.6116871012581,-3.69189075471518,-3.54283447715302,-3.49434234287947,-3.34412511252121,8.80833333333333,-7.27341564267994,0.72799729,0.534816503
"27",2.12199579788219e-314,120,-17.5303094145463,-11.2671052358299,-6.65797855991811,-3.69471315823686,-3.61560277075395,-3.68430270692136,-3.54437082716712,-3.49431094577174,-3.34108111425336,8.80833333333333,-7.47713277887436,0.72799729,0.534816503
"28",2.12199579788219e-314,180,-17.50015072375,-11.6802636363713,-7.2400205889913,-3.9199179997811,-3.63407331240872,-3.67787555395147,-3.54578803335247,-3.49428037660717,-3.33803940697214,8.80833333333333,-7.64401230827121,0.72799729,0.534816503
"29",2.12199579788219e-314,240,-17.4511345760044,-12.0251772859288,-7.75535563704169,-4.15306777260195,-3.6658664805246,-3.67320970109484,-3.54710704986384,-3.49425033475952,-3.33499998930451,8.80833333333333,-7.78071547351271,0.72799729,0.534816503
"30",2.12199579788219e-314,300,-17.3880763858823,-12.3140688196252,-8.21146738829523,-4.38952492528088,-3.70959008259075,-3.67079588532158,-3.54835535915483,-3.49422058759429,-3.33196285974086,8.80833333333333,-7.89269898314143,0.72799729,0.534816503
"31",2.12199579788219e-314,360,-17.3124792144405,-12.5560997383716,-8.61526496750017,-4.62574151956679,-3.76379482989365,-3.67101818555702,-3.54956546875494,-3.49419098604259,-3.32892801667418,8.80833333333333,-7.98443282417293,0.72799729,0.534816503
"32",2.12199579788219e-314,420,-17.167332357779,-12.75298278974,-8.97258198862558,-4.85903803160151,-3.82704571477235,-3.67416111119195,-3.55077350189062,-3.49416147610612,-3.32589545844616,8.80833333333333,-8.05957868822281,0.72799729,0.534816503
"33",2.12199579788219e-314,480,-12.9366225267506,-12.5377690701995,-9.26560904511512,-5.08703174642182,-3.89796242298201,-3.6804190078975,-3.55201792072536,-3.49413210662541,-3.32286518339811,8.80833333333333,-7.80980672513675,0.72799729,0.534816503
"34",2.12199579788219e-314,540,-0.0839836475104501,-10.4542417060641,-9.33054055596727,-5.30203473355316,-3.97507634227579,-3.68990361862915,-3.55333839052027,-3.49410303371216,-3.31983718992501,8.80833333333333,-5.00786848880671,0.72799729,0.534816503
"35",2.12199579788219e-314,600,14.1380198908818,-5.75255070727013,-8.7839892159063,-5.47742417499234,-4.05599394665063,-3.7026290062221,-3.55477465286568,-3.49407452212501,-3.316811476531,8.80833333333333,-0.697536246655886,0.72799729,0.534816503
"36",2.12199579788219e-314,660,21.3277452975127,-0.0206254595263911,-7.42548774978524,-5.56720982335424,-4.13599531067288,-3.71843775236286,-3.55636488323802,-3.49404694301004,-3.31378804188459,8.80833333333333,3.8357316443923,0.72799729,0.534816503
"37",2.12199579788219e-314,720,26.3264305639036,4.57886962162255,-5.48227150082734,-5.53157328050159,-4.2078189788076,-3.73688597389211,-3.55814281276889,-3.49402076556419,-3.31076688487134,8.80833333333333,7.23999135092862,0.72799729,0.534816503
"38",2.12199579788219e-314,780,27.7530918386048,8.35570464786955,-3.25017665046542,-5.35572474823943,-4.2632762243435,-3.75717527996172,-3.56013364806334,-3.49399653903761,-3.30774800463982,8.80833333333333,8.4999999999996,0.72799729,0.534816503
"39",2.12199579788219e-314,840,22.7847914032307,10.2246900701938,-1.05463641835317,-5.04595857769657,-4.29496056040573,-3.77817859693427,-3.56234981252791,-3.49397486307989,-3.30473140063539,8.80833333333333,7.23998872815088,0.72799729,0.534816503
"40",2.12199579788219e-314,900,11.2009331262337,9.48692375098608,0.666688415510398,-4.63624588607102,-4.29777734094281,-3.79853939216715,-3.5647875834046,-3.49395634752491,-3.30171707261584,8.80833333333333,3.8357271810205,0.72799729,0.534816503
"41",2.12199579788219e-314,960,-3.83019779037027,6.09024154904266,1.54168663045531,-4.18775994169158,-4.27065196537332,-3.81684468038004,-3.56742552228381,-3.49394156539117,-3.29870502064453,8.80833333333333,-0.697541219522805,0.72799729,0.534816503
"42",2.12199579788219e-314,1020,-12.5409749226897,1.58026394424656,1.43568659685796,-3.77390831432131,-4.21746475890939,-3.83185394613761,-3.57022552766192,-3.49393100515906,-3.29569524505888,8.80833333333333,-2.84403265472815,0.72799729,0.534816503
"43",2.12199579788219e-314,1080,-14.4228973207386,-2.05651790356514,0.651292974751052,-3.45139749253162,-4.14632474629353,-3.84271987935751,-3.57313680797692,-3.49392503020411,-3.29268774641585,8.80833333333333,-3.84870287672646,0.72799729,0.534816503
"44",2.12199579788219e-314,1140,-15.3102903103922,-4.49133224015397,-0.419050528930545,-3.24028823033277,-4.06691389734383,-3.84910603833297,-3.57610201235979,-3.49392385257651,-3.28968252542022,8.80833333333333,-4.67170135872993,0.72799729,0.534816503
"45",2.12199579788219e-314,1200,-15.9705124118177,-6.23632305324273,-1.54511749443304,-3.13481945436875,-3.98795149182792,-3.8511591874627,-3.57906379188866,-3.49392752470264,-3.28667958284389,8.80833333333333,-5.34587929946036,0.72799729,0.534816503
"46",2.12199579788219e-314,1260,-16.4791658517935,-7.56607863272883,-2.62834548054432,-3.11932439251134,-3.91611028772967,-3.84939444539852,-3.58197023962059,-3.49393594785658,-3.28367891944552,8.80833333333333,-5.89814750615386,0.72799729,0.534816503
"47",2.12199579788219e-314,1320,-16.8706655832028,-8.62545903764014,-3.63062528489593,-3.1761928323954,-3.8559348188043,-3.8445634888205,-3.58477860834957,-3.49394889319471,-3.28068053589793,8.80833333333333,-6.3505505791378,0.72799729,0.534816503
"48",2.12199579788219e-314,1380,-17.1696974767561,-9.49479804948498,-4.54105508057567,-3.28918829523123,-3.81014904402791,-3.8375395079762,-3.58745737560155,-3.4939660305807,-3.27768443272861,8.80833333333333,-6.72114685457922,0.72799729,0.534816503
"49",6.94089944676549e-310,0,-13.0486165139633,-6.06855484670253,-1.26798062161865,0.698075457529722,0.340051130327915,0.227809813797275,0.362775328676631,0.404604842205227,0.507080594082985,8.80833333333333,-3.12472922961746,0.72799729,0.534816503
"50",6.94089944676549e-310,60,-13.2192973410605,-6.6517195216736,-1.99638533777911,0.504025748470024,0.351145390898423,0.237147543516129,0.361365377328239,0.404601696890815,0.509190189554412,8.80833333333333,-3.37341564267996,0.72799729,0.534816503
"51",6.94089944676549e-310,120,-13.1897453948196,-7.13310832196098,-2.6425097214764,0.289454161239014,0.346424904816277,0.245901054021021,0.360100090995178,0.404597190686499,0.511298149501886,8.80833333333333,-3.57713277887439,0.72799729,0.534816503
"52",6.94089944676549e-310,180,-13.0272583834178,-7.53602489070371,-3.21292960728172,0.0619222522505933,0.326936241359495,0.253349856601998,0.358964364679506,0.40459171109127,0.513404474577726,8.80833333333333,-3.74401230827124,0.72799729,0.534816503
"53",6.94089944676549e-310,240,-13.0225372817972,-7.85851559898087,-3.71632149197037,-0.172577670067187,0.294015412823399,0.258887754120047,0.357934826369725,0.404585590216178,0.515509165622095,8.80833333333333,-3.88071547351274,0.72799729,0.534816503
"54",6.94089944676549e-310,300,-13.4961464214553,-8.09146866752331,-4.16131827992912,-0.409419702836415,0.24914455736402,0.262025089864358,0.35698149680816,0.404579084116222,0.517612223628504,8.80833333333333,-3.99269898314145,0.72799729,0.534816503
"55",6.94089944676549e-310,360,-13.190985728392,-8.33010528999,-4.55125723214495,-0.645159626551163,0.193849758702514,0.262384363143879,0.356069395279587,0.404572357003284,0.519713649699731,8.80833333333333,-4.08443282417295,0.72799729,0.534816503
"56",6.94089944676549e-310,420,-13.0975592745655,-8.50419835908474,-4.89540227851674,-0.877126911963908,0.129627397715415,0.259691942807214,0.355160031054037,0.404565469798684,0.521813444996786,8.80833333333333,-4.15957868822284,0.72799729,0.534816503
"57",6.94089944676549e-310,480,-8.91678218303213,-8.26695044237246,-5.17418469147509,-1.1030045370121,0.0579086570833449,0.253767514374925,0.354212748233123,0.404558372640263,0.523911610682877,8.80833333333333,-3.90980672513678,0.72799729,0.534816503
"58",6.94089944676549e-310,540,4.21485986756156,-6.18660698262764,-5.21990642407859,-1.31496630517107,-0.0197810218062803,0.24451600130079,0.353185909960582,0.404550900986336,0.526008147864576,8.80833333333333,-1.10786848880673,0.72799729,0.534816503
"59",6.94089944676549e-310,600,18.1985899554488,-1.47616831968564,-4.64689630244549,-1.48560647555768,-0.100960337682447,0.231943530686801,0.352038073145762,0.404542774943175,0.52810305753188,8.80833333333333,3.20246375334409,0.72799729,0.534816503
"60",6.94089944676549e-310,660,24.907174492862,4.19765846366835,-3.26093176857279,-1.5680042534451,-0.180730476762856,0.216235269581955,0.350729718530995,0.404533602430911,0.53019634049883,8.80833333333333,7.73573164439227,0.72799729,0.534816503
"61",6.94089944676549e-310,720,29.8113409808771,8.64753772333203,-1.30956692169165,-1.52267297622858,-0.251607605024409,0.19787560316776,0.349226299053263,0.404522888878131,0.532287997347408,8.80833333333333,11.1399913509286,0.72799729,0.534816503
"62",6.94089944676549e-310,780,31.2769122194058,12.3519426688879,0.912696723401255,-1.33639442393554,-0.305272993220206,0.177715053046041,0.347502537765352,0.404510057278664,0.534378028379038,8.80833333333333,12.3999999999996,0.72799729,0.534816503
"63",6.94089944676549e-310,840,26.4452148886347,14.1843022103885,3.09216786863538,-1.01659958463154,-0.33431674166776,0.156937217124481,0.345546842547914,0.404494480613819,0.536466433579804,8.80833333333333,11.1399887281509,0.72799729,0.534816503
"64",6.94089944676549e-310,900,14.9959193911822,13.4243180157726,4.79026203483404,-0.597953601951983,-0.333727022591479,0.1369524932957,0.343364712741905,0.404475525263546,0.538553212605546,8.80833333333333,7.73572718102048,0.72799729,0.534816503
"65",6.94089944676549e-310,960,0.131247358517535,10.0160916361856,5.63357808694086,-0.142813060045017,-0.302627116967088,0.119218016925482,0.34098023805826,0.404452601254339,0.540638364791616,8.80833333333333,3.20245878047717,0.72799729,0.534816503
"66",6.94089944676549e-310,1020,-8.41471087651728,5.51903550279952,5.49183394665646,0.273919513768482,-0.245258398390253,0.104998538816852,0.338434826141913,0.404425212839508,0.542721889189184,8.80833333333333,1.05596734527182,0.72799729,0.534816503
"67",6.94089944676549e-310,1080,-10.213733239635,1.91494970177079,4.67791192059063,0.59530014155636,-0.170165242787437,0.095137255926687,0.335782839986769,0.404393000949209,0.544803784626128,8.80833333333333,0.051297123273514,0.72799729,0.534816503
"68",6.94089944676549e-310,1140,-11.0649773956129,-0.485729635266939,3.5888557157295,0.802166743743721,-0.0873899531867708,0.0899385991606702,0.333084996373897,0.404355769843097,0.546884049786112,8.80833333333333,-0.771701358729956,0.72799729,0.534816503
"69",6.94089944676549e-310,1200,-11.6993335213183,-2.20303823538311,2.45304431155481,0.901630552252015,-0.00585532162005543,0.0892046432697411,0.330401399615227,0.404313494322278,0.54896268329649,8.80833333333333,-1.44587929946039,0.72799729,0.534816503
"70",6.94089944676549e-310,1260,-12.1864342933488,-3.51088595936764,1.36696258848051,0.910500416904083,0.0677144037847453,0.0923612343002879,0.327785856561779,0.404266309008521,0.551039683815042,8.80833333333333,-1.99814750615388,0.72799729,0.534816503
"71",6.94089944676549e-310,1320,-12.5597650998968,-4.55193065571569,0.366513254857246,0.847068444983795,0.128822925102156,0.0985987977291431,0.325282078576739,0.404214484436069,0.553115050107395,8.80833333333333,-2.45055057913783,0.72799729,0.534816503
"72",6.94089944676549e-310,1380,-12.8432777252068,-5.40495235891664,-0.538927291783634,0.727955045727866,0.174845570663172,0.106992739081957,0.322921655251111,0.404158395202142,0.555188781109653,8.80833333333333,-2.82114685457924,0.72799729,0.534816503
"73",6.94073791988787e-310,0,-8.62840482805569,-1.93191600620983,2.75942631854269,4.71616331075638,4.32177426269149,4.16567401146746,4.26873828333312,4.3035938369248,4.35999843234089,8.80833333333333,0.775270770382519,0.72799729,0.534816503
"74",6.94073791988787e-310,60,-8.82217785582257,-2.48965221978723,2.04128396083216,4.5177941190196,4.33237099437687,4.17656157208147,4.26768937131508,4.30355820881279,4.36114489919574,8.80833333333333,0.526584357320019,0.72799729,0.534816503
"75",6.94073791988787e-310,120,-8.76147034440097,-2.9480950130919,1.40748030932252,4.30002256180777,4.32682827493531,4.18671319143303,4.26679928499244,4.30352128025753,4.36229044280614,8.80833333333333,0.322867221125591,0.72799729,0.534816503
"76",6.94073791988787e-310,180,-8.55427969244729,-3.32890769520087,0.850989375479922,4.07043961410889,4.30633218768926,4.19539665842449,4.26605034693199,4.30348348156638,4.3634350633262,8.80833333333333,0.15598769172874,0.72799729,0.534816503
"77",6.94073791988787e-310,240,-8.48820781227952,-3.63076501154068,0.362788969184539,3.834981824011,4.27233965118752,4.20200329809291,4.26541644653997,4.30344517912265,4.3645787611215,8.80833333333333,0.0192845264872403,0.72799729,0.534816503
"78",6.94073791988787e-310,300,-9.01712924665096,-3.83597225936944,-0.066537090000104,3.59823562338699,4.22643327383472,4.20604852669723,4.264864838418,4.30340665416445,4.36572153672937,8.80833333333333,-0.0926989831414744,0.72799729,0.534816503
"79",6.94073791988787e-310,360,-8.62402598128636,-4.05840765655274,-0.439961035730919,3.36358014064987,4.17022189286078,4.20716586015677,4.26435785764412,4.30336808691642,4.36686339080936,8.80833333333333,-0.184432824172973,0.72799729,0.534816503
"80",6.94073791988787e-310,420,-8.39694695900766,-4.21925630771826,-0.767173343762835,3.13361652627543,4.10526667900546,4.20509712872963,4.26385451120916,4.30332954526362,4.36800432408634,8.80833333333333,-0.259578688222859,0.72799729,0.534816503
"81",6.94073791988787e-310,480,-4.18360771289231,-3.96389734639332,-1.02866188933764,2.91061437442912,4.03304743681912,4.19968055527208,4.26331187559506,4.3032909779289,4.36914433728927,8.80833333333333,-0.00980672513674108,0.72799729,0.534816503
"82",6.94073791988787e-310,540,8.5445810150019,-1.85115923333655,-1.05472291317834,2.70258816467621,3.95512763172046,4.19084151762929,4.26268633176463,4.30325221122665,4.37028343108715,8.80833333333333,2.79213151119325,0.72799729,0.534816503
"83",6.94073791988787e-310,600,22.2819482432799,2.85051185288487,-0.456257957893111,2.53760470839426,3.87407327081141,4.1786093270747,4.26193478087132,4.30321294925944,4.37142160602427,8.80833333333333,7.10246375334407,0.72799729,0.534816503
"84",6.94073791988787e-310,660,28.5323111750187,8.46789609169316,0.956275382471511,2.46348401011699,3.79495480612061,4.16319955988139,4.26101645528054,4.30317277818932,4.37255886245656,8.80833333333333,11.6357316443923,0.72799729,0.534816503
"85",6.94073791988787e-310,720,33.353243724715,12.7644170186503,2.91444767827426,2.51931687278537,3.72547137279274,4.14513921001054,4.25989613500425,4.30313117746901,4.37369520049205,8.80833333333333,15.0399913509286,0.72799729,0.534816503
"86",6.94073791988787e-310,780,34.8469544453377,16.3989999255146,5.12573501765666,2.71662458417603,3.67404924223982,4.12533185241886,4.25854865710226,4.30308754214602,4.37483061993992,8.80833333333333,16.2999999999996,0.72799729,0.534816503
"87",6.94073791988787e-310,840,30.1567552590377,18.195758853868,7.28843315461956,3.04723831738391,3.64809497161319,4.10501694855665,4.25696346704854,4.30304121822431,4.37596512027498,8.80833333333333,15.0399887281509,0.72799729,0.534816503
